52,52,52,42,42,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
52,52,52,42,42,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
52,52,52,42,42,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
52,52,52,42,42,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
52,52,52,42,42,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
52,52,52,42,41,52,52,52,52,52,52,52,52,42,42,42,42,42,42,52,52,52,52,52,52,52,52,52,52,52
52,52,52,42,42,52,52,34,52,52,52,52,52,42,42,41,42,42,42,52,52,52,52,52,52,52,52,52,52,52
52,52,52,41,42,52,52,43,44,52,52,52,52,42,42,42,42,42,42,52,52,52,52,52,52,52,52,52,52,52
52,52,52,42,42,52,52,52,52,52,52,52,52,42,42,42,42,42,42,52,52,52,52,52,52,52,52,52,52,52
52,52,52,42,42,52,52,52,52,52,52,52,52,42,42,42,42,42,42,52,52,52,52,52,52,52,52,52,52,52
52,52,52,42,42,52,52,52,52,52,52,52,52,42,42,42,42,42,41,52,52,52,52,52,52,52,52,52,52,52
52,52,52,42,42,42,42,42,42,42,42,42,42,42,41,42,42,42,42,42,42,52,52,52,52,52,52,52,52,52
52,52,52,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,52,52,52,52,52,52,52,52,52
52,52,52,52,52,52,52,52,52,52,52,52,41,42,42,42,42,42,42,42,42,52,52,52,52,52,52,52,52,52
52,52,52,52,52,52,52,52,52,52,52,52,42,42,42,42,42,42,42,42,42,52,52,52,52,52,52,52,52,52
52,52,52,52,52,52,52,52,52,52,52,52,42,41,42,42,42,42,42,42,42,52,52,52,52,52,52,52,52,52
52,52,52,52,52,52,52,52,52,52,52,52,52,52,42,42,42,42,52,52,52,52,52,52,52,52,52,52,52,52
52,52,52,52,52,52,52,52,52,52,52,52,52,52,42,42,42,41,52,52,52,52,52,52,52,52,52,52,52,52
52,52,52,52,52,52,52,52,52,52,52,52,52,52,42,42,42,42,52,52,52,52,52,52,52,52,52,52,52,52
52,52,52,52,52,52,52,52,52,52,52,52,52,52,42,42,42,42,52,52,52,52,52,52,52,52,52,52,52,52
